,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
10954,04/01/20,1638,32,1,C2,1,122837,04/11/19,,3,3,6193410,4
10955,05/01/20,1638,32,1,C2,1,122837,04/11/19,,3,3,3766920,4
10956,06/01/20,1638,32,1,C2,1,122837,04/11/19,,3,3,5470260,4
10957,07/01/20,1638,33,1,C2,1,122837,04/11/19,30/06/20,3,3,2336400,4
10958,01/01/19,1639,46,0,C8,1,50533,09/01/18,,1,1,202980,1
10959,02/01/19,1639,46,0,C8,1,50533,09/01/18,,1,1,120220,1
10960,03/01/19,1639,46,0,C8,1,50533,09/01/18,,1,1,250000,1
10961,04/01/19,1639,46,0,C8,1,50533,09/01/18,,1,1,50000,1
10962,05/01/19,1639,46,0,C8,1,50533,09/01/18,,1,1,0,1
10963,06/01/19,1639,46,0,C8,1,50533,09/01/18,,1,1,115100,1
10964,07/01/19,1639,47,0,C8,1,50533,09/01/18,07/05/19,1,1,0,1
10965,11/01/19,1640,27,0,C28,1,88169,11/09/19,,3,3,0,1
10966,12/01/19,1640,27,0,C28,1,88169,11/09/19,,3,3,0,1
10967,01/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,1770000,3
10968,02/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,800060,3
10969,03/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,2952880,3
10970,04/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,1460080,4
10971,05/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,250040,4
10972,06/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,1478960,4
10973,07/01/20,1640,27,0,C28,1,88169,11/09/19,,3,3,956880,3
10974,08/01/20,1640,28,0,C28,1,88169,11/09/19,,3,3,0,3
10975,09/01/20,1640,28,0,C28,1,88169,11/09/19,,3,3,1189720,3
10976,10/01/20,1640,28,0,C28,1,88169,11/09/19,,3,3,911150,2
10977,11/01/20,1640,28,0,C28,1,88169,11/09/19,27/11/20,3,3,0,2
10978,01/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,796970,1
10979,02/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,105920,1
10980,03/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,194010,1
10981,04/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,0,1
10982,05/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,0,1
10983,06/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,126560,1
10984,07/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,164740,2
10985,08/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,413640,2
10986,09/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,175550,2
10987,10/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,118160,2
10988,11/01/19,1642,48,0,C29,2,55774,09/05/18,,2,2,145560,2
10989,12/01/19,1642,49,0,C29,2,55774,09/05/18,,2,2,998860,2
10990,01/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,384920,3
10991,02/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,769870,3
10992,03/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,2590550,3
10993,04/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,146880,2
10994,05/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,152000,2
10995,06/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,1195720,2
10996,07/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,1652300,4
10997,08/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,1315180,4
10998,09/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,2097970,4
10999,10/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,551360,3
11000,11/01/20,1642,49,0,C29,2,55774,09/05/18,,2,2,-619680,3
11001,12/01/20,1642,50,0,C29,2,55774,09/05/18,,2,2,1852860,3
11002,01/01/19,1643,36,0,C25,1,47992,09/10/18,,1,1,150000,1
11003,02/01/19,1643,36,0,C25,1,47992,09/10/18,,1,1,304610,1
11004,03/01/19,1643,36,0,C25,1,47992,09/10/18,,1,1,0,1
11005,04/01/19,1643,36,0,C25,1,47992,09/10/18,31/03/19,1,1,0,1
11006,01/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,1051620,2
11007,02/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,1603240,2
11008,03/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,3344300,2
11009,04/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,300000,2
11010,05/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,250430,2
11011,06/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,800000,2
11012,07/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,1542540,3
11013,08/01/19,1644,46,1,C9,1,105513,28/04/14,,2,4,1431740,3
11014,09/01/19,1644,47,1,C9,1,105513,28/04/14,,2,4,1250350,3
11015,10/01/19,1644,47,1,C9,1,105513,28/04/14,,2,4,2390350,3
11016,11/01/19,1644,47,1,C9,1,105513,28/04/14,,2,4,1224600,3
11017,12/01/19,1644,47,1,C9,1,105513,28/04/14,,2,4,950000,3
11018,01/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,1476290,2
11019,02/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,1866980,2
11020,03/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,4427130,2
11021,04/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,300000,2
11022,05/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,600000,2
11023,06/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,524080,2
11024,07/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,561240,2
11025,08/01/20,1644,47,1,C9,1,105513,28/04/14,,2,4,940650,2
11026,09/01/20,1644,48,1,C9,1,105513,28/04/14,,2,4,491520,2
11027,10/01/20,1644,48,1,C9,1,105513,28/04/14,,2,4,603080,1
11028,11/01/20,1644,48,1,C9,1,105513,28/04/14,,2,4,0,1
11029,12/01/20,1644,48,1,C9,1,105513,28/04/14,,2,4,912620,1
11030,10/01/19,1645,24,0,C3,0,15822,10/04/19,,1,1,0,1
11031,11/01/19,1645,25,0,C3,0,15822,10/04/19,,1,1,0,1
11032,12/01/19,1645,25,0,C3,0,15822,10/04/19,,1,1,0,1
11033,01/01/20,1645,25,0,C3,0,15822,10/04/19,,1,1,150530,1
11034,02/01/20,1645,25,0,C3,0,15822,10/04/19,,1,1,0,1
11035,03/01/20,1645,25,0,C3,0,15822,10/04/19,28/02/20,1,1,-150530,1
11036,05/01/20,1646,33,1,C1,2,74903,15/05/20,,3,3,0,1
11037,06/01/20,1646,33,1,C1,2,74903,15/05/20,,3,3,0,1
11038,07/01/20,1646,33,1,C1,2,74903,15/05/20,,3,3,0,1
11039,08/01/20,1646,33,1,C1,2,74903,15/05/20,29/07/20,3,3,0,1
11040,01/01/19,1647,25,0,C3,2,36114,09/03/18,,1,1,306050,1
11041,02/01/19,1647,26,0,C3,2,36114,09/03/18,,1,1,242160,1
11042,03/01/19,1647,26,0,C3,2,36114,09/03/18,,1,1,102560,1
11043,04/01/19,1647,26,0,C3,2,36114,09/03/18,29/03/19,1,1,0,1
11044,12/01/20,1650,31,1,C23,0,34600,12/11/20,,2,2,0,1
11045,01/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,408590,2
11046,02/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,99050,2
11047,03/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,444150,2
11048,04/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,204370,3
11049,05/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,414890,3
11050,06/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,200000,3
11051,07/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,352200,3
11052,08/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,250000,3
11053,09/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,695860,3
11054,10/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,250450,2
11055,11/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,306180,2
11056,12/01/19,1651,42,0,C18,0,21942,21/10/18,,1,1,0,2
11057,01/01/20,1651,43,0,C18,0,21942,21/10/18,,1,1,409770,1
11058,02/01/20,1651,43,0,C18,0,21942,21/10/18,,1,1,300560,1
11059,03/01/20,1651,43,0,C18,0,21942,21/10/18,,1,1,0,1
11060,04/01/20,1651,43,0,C18,0,21942,21/10/18,,1,1,0,2
11061,05/01/20,1651,43,0,C18,0,21942,21/10/18,05/04/20,1,1,500000,2
11062,05/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,0,1
11063,06/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,0,1
11064,07/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,151040,1
11065,08/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,275160,1
11066,09/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,178540,1
11067,10/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,223900,2
11068,11/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,244320,2
11069,12/01/20,1652,33,0,C3,1,127193,05/01/20,,3,3,262260,2
11070,04/01/20,1653,32,1,C19,0,16486,27/04/20,,1,1,0,1
11071,05/01/20,1653,32,1,C19,0,16486,27/04/20,,1,1,0,1
11072,06/01/20,1653,32,1,C19,0,16486,27/04/20,,1,1,0,1
11073,07/01/20,1653,32,1,C19,0,16486,27/04/20,14/07/20,1,1,0,1
11074,01/01/19,1655,32,1,C11,1,43252,08/06/15,,1,2,108010,2
11075,02/01/19,1655,32,1,C11,1,43252,08/06/15,,1,2,872370,2
11076,03/01/19,1655,32,1,C11,1,43252,08/06/15,,1,2,1098860,2
11077,04/01/19,1655,32,1,C11,1,43252,08/06/15,,1,2,216480,3
11078,05/01/19,1655,32,1,C11,1,43252,08/06/15,,1,2,837210,3
11079,06/01/19,1655,32,1,C11,1,43252,08/06/15,,1,2,150060,3
11080,07/01/19,1655,33,1,C11,1,43252,08/06/15,,1,2,1603180,4
11081,08/01/19,1655,33,1,C11,1,43252,08/06/15,,1,2,720180,4
11082,09/01/19,1655,33,1,C11,1,43252,08/06/15,,1,2,904550,4
11083,10/01/19,1655,33,1,C11,1,43252,08/06/15,,1,2,361220,2
11084,11/01/19,1655,33,1,C11,1,43252,08/06/15,,1,2,557370,2
11085,12/01/19,1655,33,1,C11,1,43252,08/06/15,,1,2,106670,2
11086,01/01/20,1655,33,1,C11,1,43252,08/06/15,,1,2,816830,3
11087,02/01/20,1655,33,1,C11,1,43252,08/06/15,,1,2,1137620,3
11088,03/01/20,1655,33,1,C11,1,43252,08/06/15,,1,2,2803840,3
11089,04/01/20,1655,33,1,C11,1,43252,08/06/15,,1,2,316880,2
11090,05/01/20,1655,33,1,C11,1,43252,08/06/15,,1,2,805880,2
11091,06/01/20,1655,33,1,C11,1,43252,08/06/15,,1,2,117960,2
11092,07/01/20,1655,34,1,C11,1,43252,08/06/15,,1,2,699850,2
11093,08/01/20,1655,34,1,C11,1,43252,08/06/15,,1,2,180140,2
11094,09/01/20,1655,34,1,C11,1,43252,08/06/15,,1,2,241360,2
11095,10/01/20,1655,34,1,C11,1,43252,08/06/15,,1,2,485730,3
11096,11/01/20,1655,34,1,C11,1,43252,08/06/15,,1,2,311440,3
11097,12/01/20,1655,34,1,C11,1,43252,08/06/15,,1,2,977790,3
11098,01/01/19,1657,38,0,C10,0,100892,09/06/15,,1,4,788970,2
11099,02/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,601560,2
11100,03/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,2601680,2
11101,04/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,390900,2
11102,05/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,330730,2
11103,06/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,235940,2
11104,07/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,755210,2
11105,08/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,516300,2
11106,09/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,1345660,2
11107,10/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,530510,2
11108,11/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,842190,2
11109,12/01/19,1657,39,0,C10,0,100892,09/06/15,,1,4,477860,2
11110,01/01/20,1657,39,0,C10,0,100892,09/06/15,,1,4,1044670,2
11111,02/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,379790,2
11112,03/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,3558830,2
11113,04/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,185640,2
11114,05/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,1043390,2
11115,06/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,1018360,2
11116,07/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,813240,2
11117,08/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,903010,2
11118,09/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,580930,2
11119,10/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,807330,2
11120,11/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,550790,2
11121,12/01/20,1657,40,0,C10,0,100892,09/06/15,,1,4,1100650,2
11122,11/01/19,1658,29,1,C22,2,34234,21/11/19,,1,1,0,1
11123,12/01/19,1658,29,1,C22,2,34234,21/11/19,,1,1,0,1
11124,01/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,392740,2
11125,02/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,150130,2
11126,03/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,503330,2
11127,04/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,0,2
11128,05/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,300910,2
11129,06/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,360070,2
11130,07/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,451270,2
11131,08/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,151070,2
11132,09/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,426490,2
11133,10/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,150820,2
11134,11/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,300920,2
11135,12/01/20,1658,30,1,C22,2,34234,21/11/19,,1,1,301330,2
11136,08/01/19,1659,25,1,C22,1,60688,08/01/19,,2,2,0,1
11137,09/01/19,1659,25,1,C22,1,60688,08/01/19,,2,2,0,1
11138,10/01/19,1659,25,1,C22,1,60688,08/01/19,28/09/19,2,2,0,1
11139,01/01/19,1661,42,0,C20,1,21898,17/05/16,,1,1,237510,1
11140,02/01/19,1661,42,0,C20,1,21898,17/05/16,,1,1,101410,1
11141,03/01/19,1661,43,0,C20,1,21898,17/05/16,,1,1,204280,1
11142,04/01/19,1661,43,0,C20,1,21898,17/05/16,29/03/19,1,1,0,1
11143,01/01/19,1662,41,1,C1,0,120954,20/09/15,,1,3,935840,2
11144,02/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,1100000,2
11145,03/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,952080,2
11146,04/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,200000,3
11147,05/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,136900,3
11148,06/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,1000000,3
11149,07/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,300000,3
11150,08/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,1339300,3
11151,09/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,300000,3
11152,10/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,600000,3
11153,11/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,300000,3
11154,12/01/19,1662,42,1,C1,0,120954,20/09/15,,1,3,1135000,3
11155,01/01/20,1662,42,1,C1,0,120954,20/09/15,,1,3,1649640,3
11156,02/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,1900000,3
11157,03/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,2549380,3
11158,04/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,619400,3
11159,05/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,0,3
11160,06/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,871720,3
11161,07/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,551550,3
11162,08/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,769380,3
11163,09/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,1413860,3
11164,10/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,569790,3
11165,11/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,0,3
11166,12/01/20,1662,43,1,C1,0,120954,20/09/15,,1,3,2657260,3
11167,11/01/19,1663,36,0,C5,2,59481,19/11/19,,2,2,0,1
11168,12/01/19,1663,36,0,C5,2,59481,19/11/19,,2,2,0,1
11169,01/01/20,1663,36,0,C5,2,59481,19/11/19,,2,2,0,1
11170,02/01/20,1663,36,0,C5,2,59481,19/11/19,,2,2,0,1
11171,03/01/20,1663,36,0,C5,2,59481,19/11/19,,2,2,0,1
11172,01/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,689700,2
11173,02/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,691250,2
11174,03/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,2298040,2
11175,04/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,510060,2
11176,05/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,100150,2
11177,06/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,910870,2
11178,07/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,752890,2
11179,08/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,1048960,2
11180,09/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,578090,2
11181,10/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,924300,2
11182,11/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,301350,2
11183,12/01/19,1664,51,1,C27,1,91839,28/01/16,,1,4,1190000,2
11184,01/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,1503600,2
11185,02/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,1954430,2
11186,03/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,3737990,2
11187,04/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,483220,2
11188,05/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,1071000,2
11189,06/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,1194210,2
11190,07/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,746830,2
11191,08/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,753800,2
11192,09/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,680320,2
11193,10/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,2068770,2
11194,11/01/20,1664,52,1,C27,1,91839,28/01/16,,1,4,434140,2
11195,12/01/20,1664,52,1,C27,1,91839,28/01/16,18/12/20,1,4,498020,2
11196,04/01/20,1665,34,0,C12,1,52175,26/04/20,,2,2,0,1
11197,05/01/20,1665,34,0,C12,1,52175,26/04/20,,2,2,0,1
11198,06/01/20,1665,34,0,C12,1,52175,26/04/20,,2,2,0,1
11199,07/01/20,1665,34,0,C12,1,52175,26/04/20,,2,2,0,1
11200,08/01/20,1665,34,0,C12,1,52175,26/04/20,,2,2,0,1
11201,09/01/20,1665,35,0,C12,1,52175,26/04/20,,2,2,464680,1
11202,10/01/20,1665,35,0,C12,1,52175,26/04/20,,2,2,419720,2
11203,11/01/20,1665,35,0,C12,1,52175,26/04/20,21/11/20,2,2,255480,2
11204,08/01/20,1666,34,0,C21,1,42844,31/07/20,,2,2,0,1
11205,09/01/20,1666,34,0,C21,1,42844,31/07/20,,2,2,0,1
11206,10/01/20,1666,34,0,C21,1,42844,31/07/20,,2,2,150060,4
11207,11/01/20,1666,34,0,C21,1,42844,31/07/20,,2,2,709820,4
11208,12/01/20,1666,34,0,C21,1,42844,31/07/20,,2,2,2061300,4
11209,04/01/19,1667,42,0,C29,1,58534,04/02/19,,3,3,0,1
11210,05/01/19,1667,42,0,C29,1,58534,04/02/19,17/05/19,3,3,0,1
11211,08/01/19,1668,32,1,C15,0,52635,08/09/19,,2,2,0,1
11212,09/01/19,1668,32,1,C15,0,52635,08/09/19,,2,2,0,1
11213,10/01/19,1668,32,1,C15,0,52635,08/09/19,,2,2,0,1
11214,11/01/19,1668,32,1,C15,0,52635,08/09/19,,2,2,0,1
11215,12/01/19,1668,32,1,C15,0,52635,08/09/19,,2,2,0,1
11216,01/01/20,1668,32,1,C15,0,52635,08/09/19,,2,2,500000,1
11217,02/01/20,1668,32,1,C15,0,52635,08/09/19,,2,2,0,1
11218,03/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,550580,1
11219,04/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,0,1
11220,05/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,0,1
11221,06/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,438960,1
11222,07/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,1125000,3
11223,08/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,150610,3
11224,09/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,300120,3
11225,10/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,0,1
11226,11/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,150040,1
11227,12/01/20,1668,33,1,C15,0,52635,08/09/19,,2,2,200960,1
11228,09/01/19,1669,21,0,C25,0,11068,09/08/19,,1,1,0,1
11229,10/01/19,1669,,0,C25,0,11068,09/08/19,,1,1,194040,1
11230,11/01/19,1669,21,0,C25,0,11068,09/08/19,,1,1,500000,1
11231,12/01/19,1669,21,0,C25,0,11068,09/08/19,,1,1,-500000,1
11232,01/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,0,1
11233,02/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,291130,1
11234,03/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,570870,1
11235,04/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,0,1
11236,05/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,290270,1
11237,06/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,0,1
11238,07/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,381580,2
11239,08/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,150200,2
11240,09/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,687820,2
11241,10/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,337740,1
11242,11/01/20,1669,22,0,C25,0,11068,09/08/19,,1,1,0,1
11243,12/01/20,1669,22,0,C25,0,11068,09/08/19,28/11/20,1,1,0,1
11244,01/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,909420,3
11245,02/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,704660,3
11246,03/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,400000,3
11247,04/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,200000,3
11248,05/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,400000,3
11249,06/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,150170,3
11250,07/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,200000,2
11251,08/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,0,2
11252,09/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,450000,2
11253,10/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,0,2
11254,11/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,200000,2
11255,12/01/19,1670,33,1,C1,1,24875,03/07/18,,1,1,200000,2
11256,01/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,0,4
11257,02/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,1200000,4
11258,03/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,2870090,4
11259,04/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,553570,2
11260,05/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,194100,2
11261,06/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,0,2
11262,07/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,188330,2
11263,08/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,385100,2
11264,09/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,333660,2
11265,10/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,300000,2
11266,11/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,710190,2
11267,12/01/20,1670,34,1,C1,1,24875,03/07/18,,1,1,184910,2
11268,12/01/19,1671,29,1,C9,0,62689,12/02/19,,3,3,0,1
11269,01/01/20,1671,29,1,C9,0,62689,12/02/19,01/06/20,3,3,0,1
11270,01/01/19,1672,36,1,C14,1,115978,01/06/17,,4,4,0,1
11271,02/01/19,1672,37,1,C14,1,115978,01/06/17,,4,4,0,1
11272,03/01/19,1672,37,1,C14,1,115978,01/06/17,,4,4,0,1
11273,06/01/19,1672,37,1,C14,1,115978,01/06/17,25/06/19,4,4,0,1
11274,01/01/19,1673,51,1,C14,2,81784,23/06/18,,1,2,793760,2
11275,02/01/19,1673,51,1,C14,2,81784,23/06/18,,1,2,388300,2
11276,03/01/19,1673,51,1,C14,2,81784,23/06/18,,1,2,437250,2
11277,04/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,200210,2
11278,05/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,200010,2
11279,06/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,200380,2
11280,07/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,520390,3
11281,08/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,353030,3
11282,09/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,629630,3
11283,10/01/19,1673,52,1,C14,2,81784,23/06/18,,1,2,193520,1
11284,11/01/19,1673,52,1,C14,2,81784,23/06/18,26/11/19,1,2,100060,1
11285,10/01/19,1674,34,1,C1,2,21627,18/10/19,,1,1,0,1
11286,11/01/19,1674,34,1,C1,2,21627,18/10/19,,1,1,0,1
11287,12/01/19,1674,34,1,C1,2,21627,18/10/19,,1,1,0,1
11288,01/01/20,1674,34,1,C1,2,21627,18/10/19,,1,1,116100,1
11289,02/01/20,1674,34,1,C1,2,21627,18/10/19,18/02/20,1,1,102910,1
11290,01/01/19,1675,40,1,C14,2,53930,13/07/18,,1,1,1687970,4
11291,02/01/19,1675,40,1,C14,2,53930,13/07/18,,1,1,576170,4
11292,03/01/19,1675,40,1,C14,2,53930,13/07/18,,1,1,6446290,4
11293,04/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,457410,3
11294,05/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,161480,3
11295,06/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,572240,3
11296,07/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,702060,4
11297,08/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,2508200,4
11298,09/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,177230,4
11299,10/01/19,1675,41,1,C14,2,53930,13/07/18,,1,1,193880,4
